Customer_ID,Age,Annual_Income_k$,Total_Spend_k$,Purchase_Frequency_Per_Month,Transaction_Amount,Login_Attempts,Is_Fraud
4825,62,86,20,7,1093.7339981443122,5,0
4826,32,139,14,3,785.1293729179907,3,0
4827,43,80,8,8,1148.1215901151786,2,0
4828,54,44,3,10,1993.6667464384245,1,1
4829,38,34,5,1,1718.7412179696828,2,0
4830,66,96,6,1,20.303244583128567,4,0
4831,48,121,22,13,105.85864052709255,4,0
4832,42,146,8,13,1222.1084830618329,3,0
4833,40,51,6,10,1254.3808818589346,2,0
4834,41,146,6,13,1756.9907339316067,1,0
4835,55,91,4,8,1259.9690631710423,4,1
4836,45,103,7,13,459.2905043389059,1,0
4837,38,102,24,9,939.6898742687835,5,0
4838,60,47,19,10,1618.925874339021,3,0
4839,35,72,7,6,1846.035804373751,1,0
4840,53,42,3,5,477.6456623385847,3,0
4841,52,49,8,2,1081.5114463515852,5,0
4842,62,139,1,11,322.06046258995343,1,0
4843,26,79,1,9,996.5143993605006,1,0
4844,55,56,14,6,184.7776708952547,5,0
4845,47,99,6,8,1883.7474995511961,2,0
4846,61,125,10,9,1277.922634273818,1,0
4847,51,29,14,9,1709.1623997187858,1,0
4848,49,83,4,8,1996.598872492903,4,1
4849,20,119,6,12,369.4186594372296,2,0
4850,20,78,16,10,1389.816112844499,1,0
4851,45,55,21,8,1774.537655546182,5,1
4852,61,85,1,3,1153.9966439865211,3,0
4853,32,70,6,13,1281.1942748412891,5,1
4854,58,39,9,3,818.3038235866891,2,0
4855,40,119,15,2,1351.1478632644453,4,1
4856,57,148,12,1,794.177939818767,4,0
4857,28,133,3,4,955.8561781121394,4,0
4858,65,23,11,2,210.30892653253562,5,0
4859,49,74,15,14,20.577758359861384,3,0
4860,53,139,3,14,115.02649265719897,3,0
4861,50,63,14,2,389.0806736705154,1,0
4862,41,65,2,13,915.9246200921554,3,0
4863,56,84,4,11,46.8831713486505,3,0
4864,51,51,19,11,316.09359511269383,1,0
4865,45,45,12,5,1563.981984749455,5,1
4866,54,76,2,4,1525.5222837327838,5,1
4867,24,107,17,1,1580.5119318926222,2,0
4868,21,28,3,9,1843.474181677564,5,1
4869,54,93,10,14,242.5466464653657,4,0
4870,18,22,16,4,330.46405307462646,4,0
4871,18,50,22,5,670.4394611296221,2,0
4872,64,62,9,7,1830.7066919669146,3,0
4873,37,99,11,2,1552.0780972968603,2,0
4874,36,42,21,8,651.6219383029778,1,0
4875,46,65,15,11,179.83345647655608,2,0
4876,27,118,3,2,1234.678152166924,2,0
4877,35,115,16,11,517.3542357822764,4,0
4878,45,43,21,10,1064.6493691072635,1,0
4879,52,141,21,5,1883.897702403949,1,0
4880,60,96,21,13,1147.3714044020971,2,1
4881,64,24,12,12,1848.0497006646115,1,0
4882,48,120,23,2,789.1123780597765,1,0
4883,44,15,5,2,1268.5359178910976,5,1
4884,28,53,7,4,1788.3104980241937,1,0
4885,66,35,9,4,1178.034686660231,3,0
4886,66,79,21,13,1231.7228606690728,1,0
4887,55,29,18,8,1434.0344242520428,4,1
4888,22,146,21,13,1764.804975590565,5,1
4889,25,75,8,6,180.9192221755017,4,0
4890,51,101,12,10,677.0344674412934,4,0
4891,65,119,20,8,798.3810285308045,3,0
4892,69,48,2,13,1819.8707824514097,5,1
4893,29,138,10,7,1912.2358094098217,2,0
4894,55,124,19,13,245.15902700692388,1,0
4895,18,47,9,10,242.61982117861766,3,0
4896,48,112,24,4,1870.049279533463,3,0
4897,21,75,8,2,595.0649432582724,2,0
4898,66,24,24,9,487.4197659791197,3,0
4899,62,98,24,2,76.06761717942686,2,0
4900,67,79,24,1,554.8138898674448,2,0
4901,22,91,1,8,1388.5852223158465,2,0
4902,47,15,6,10,854.9421446654255,3,0
4903,41,147,12,9,1036.1563515452617,2,0
4904,20,94,24,1,1835.0047152466964,3,0
4905,28,29,19,7,233.80611642927636,5,0
4906,62,42,17,2,147.125226908985,2,0
4907,21,37,2,6,1704.601844502169,3,0
4908,43,123,11,13,1550.8373158742595,3,0
4909,44,121,18,11,531.1497029553398,3,0
4910,63,127,23,5,651.8470821162954,1,0
4911,60,112,22,1,624.0042823724422,1,0
4912,44,42,11,2,1297.378552053713,2,0
4913,59,56,18,2,127.11695644301385,5,0
4914,68,113,8,10,981.3561626011352,2,0
4915,67,75,15,10,272.0765733799266,4,0
4916,23,137,9,6,1640.3783891478638,4,1
4917,32,78,15,11,764.4226935983806,5,0
4918,47,45,7,12,1057.5065254728213,5,0
4919,59,95,20,1,63.48862951367802,5,0
4920,54,24,13,11,121.2373055143994,1,0
4921,54,22,13,13,1351.7343873132647,1,0
4922,59,73,1,4,1534.7072375569574,4,1
4923,54,44,20,12,1421.5209912813918,5,1
4924,52,34,4,10,1475.3521797334313,3,1
4925,40,62,24,11,213.71660184591133,4,0
4926,23,144,4,5,1388.4344279895945,5,1
4927,21,51,4,2,367.5864274647418,3,0
4928,35,143,13,2,200.5407865941869,5,0
4929,26,146,2,7,1515.5358567574078,2,0
4930,66,114,23,7,1779.3652036176215,3,0
4931,46,68,15,6,1434.8362652732917,2,0
4932,30,136,4,1,1612.119038365433,1,0
4933,64,39,6,12,1982.2208694676237,4,1
4934,69,145,3,13,273.83804325633565,5,0
4935,34,23,7,12,1930.479342103912,4,1
4936,62,48,6,3,1204.3896219527544,5,1
4937,49,57,3,9,1627.4400489033158,2,0
4938,65,88,4,10,1302.0875172674016,3,0
4939,39,108,10,1,1142.2253886267715,3,0
4940,21,36,21,2,1408.7198930732673,5,1
4941,22,84,9,8,643.9160357034007,2,0
4942,54,144,6,7,1848.9216893663659,5,1
4943,58,108,20,9,235.0086812512785,5,0
4944,66,46,11,10,639.472212252492,5,0
4945,30,120,7,12,67.16889463500411,3,0
4946,51,15,18,12,546.289480053953,5,0
4947,62,86,4,4,440.3350888971017,3,0
4948,39,64,5,4,104.01356705386925,1,0
4949,40,29,4,7,986.0892573780011,2,0
4950,68,67,4,1,939.9289035019416,1,0
4951,20,22,13,10,160.10216057784442,5,0
4952,59,88,16,12,527.3918101597864,3,0
4953,51,60,14,9,1906.8777101303804,2,0
4954,49,83,11,2,225.91956589828854,4,0
4955,62,128,2,1,613.512204474639,2,0
4956,68,137,22,7,76.54548491704381,2,0
4957,66,131,14,6,302.0299692344147,5,0
4958,38,57,24,12,1400.29722939425,1,0
4959,63,34,24,3,736.5994188225629,1,0
4960,61,35,7,1,906.8927585048455,4,0
4961,38,96,11,12,318.171898285659,5,0
4962,61,71,4,5,1365.8696449181468,2,0
4963,28,88,7,10,1504.285588192051,1,1
4964,56,112,16,14,366.31853878589584,1,0
4965,21,124,6,4,94.76195992178462,3,0
4966,68,129,6,5,166.4775629464919,2,0
4967,18,56,2,1,1315.8062856200204,5,1
4968,45,82,24,1,275.34365197720365,1,0
4969,41,84,8,5,990.3680741668269,5,0
4970,52,92,7,6,309.51985419770926,2,0
4971,30,104,24,5,344.4453561694533,2,0
4972,64,125,14,2,13.69920416632962,1,0
4973,51,126,9,9,645.0443904374839,4,0
4974,28,117,15,5,184.14554581535634,5,0
4975,53,33,22,11,790.9527443041484,5,0
4976,68,84,18,11,1197.57969768708,3,0
4977,34,77,12,5,738.2262361165933,2,0
4978,52,89,23,10,1411.6378535164938,2,0
4979,35,118,19,9,1484.1962772385193,1,0
4980,57,89,13,3,1394.7297427848196,1,0
4981,39,142,7,5,1873.743551464839,1,0
4982,41,70,10,13,478.4020826053263,3,0
4983,36,36,10,12,382.9656239643783,4,0
4984,54,103,2,5,1221.3744210375248,1,0
4985,56,33,14,2,1191.7796338211958,1,0
4986,38,40,13,11,1022.64617568124,1,0
4987,25,37,22,4,13.684617031057671,3,0
4988,45,61,6,11,1112.700268662467,5,0
4989,22,27,9,11,1865.9321234615932,4,1
4990,34,80,13,2,672.4824897801615,5,0
4991,54,87,9,5,1935.3603906738997,2,0
4992,53,91,13,10,716.7295749994,2,0
4993,36,45,5,13,284.0097325230466,1,0
4994,44,99,14,12,799.8148127796413,5,0
4995,51,73,5,2,991.7495692824705,3,0
4996,28,55,9,10,1260.7814983022993,4,1
4997,62,126,8,14,1012.2319332345564,5,0
4998,64,110,7,9,1075.753661675405,5,0
4999,29,136,8,10,53.01374152342272,4,0
5000,38,119,22,6,510.9722374223087,5,0
5001,28,88,3,8,624.8398325886482,5,0
5002,56,146,23,9,1974.2416330734907,4,1
5003,45,113,24,13,594.6576382816321,3,0
5004,22,140,15,8,1793.6748034044492,4,1
5005,34,89,8,5,612.9487200794521,1,0
5006,37,28,1,5,196.74011042957022,1,0
5007,58,52,7,6,498.99671112658405,1,0
5008,63,59,19,14,549.2926279040244,1,0
5009,29,89,2,1,1956.6059448085234,2,0
5010,23,43,14,13,1350.211553606638,3,0
5011,34,32,18,11,1863.703586263827,2,0
5012,68,34,15,8,1670.8150692986194,5,1
5013,36,28,14,2,1159.3039889028046,5,0
5014,43,68,24,6,1352.3989088698986,4,1
5015,65,45,19,14,1251.5502014235828,1,0
5016,61,72,19,14,1334.1947372526145,4,1
5017,61,118,22,9,533.2234609314161,5,0
5018,69,142,17,13,819.2096427448345,1,0
5019,49,39,22,3,1187.2685441383019,3,0
5020,23,33,19,2,76.67728778643495,5,0
5021,53,17,16,10,968.2556282963783,4,0
5022,55,100,20,5,1720.1552321287172,4,1
5023,28,23,19,11,987.2736165327331,5,0
5024,50,108,1,9,1106.8851204677212,2,0
5025,41,34,19,6,407.8007154278057,3,0
5026,40,49,7,14,1589.7149712509486,5,1
5027,32,67,23,8,720.96218463487,5,0
5028,44,124,11,8,1913.392169191691,4,1
5029,28,18,5,7,1987.4610424778607,1,0
5030,68,116,17,5,1832.4210824787067,1,1
5031,67,61,11,2,174.32910590820714,1,0
5032,34,108,24,14,669.7003952145735,4,0
5033,68,62,8,10,1890.549582029522,1,0
5034,31,105,10,10,1610.043923214653,5,1
5035,44,98,12,5,1822.8112606683221,2,0
5036,35,82,10,12,1147.2436213139922,2,0
5037,45,139,13,7,963.3931884341227,2,0
5038,68,87,18,12,217.46015242387986,1,0
5039,64,18,10,12,1679.7457269345825,2,0
5040,64,90,19,7,1491.5573890988546,1,0
5041,21,87,20,11,122.45882301574734,5,0
5042,24,91,17,13,422.7821062425943,5,0
5043,62,62,20,2,1116.768738813446,4,0
5044,52,116,16,7,1370.382792118954,4,1
5045,65,120,5,6,279.6521772007079,3,0
5046,26,91,3,7,493.4255128323361,5,0
5047,25,53,15,11,390.25487235948293,1,0
5048,69,72,2,8,443.8943195777317,3,0
5049,62,33,13,4,1841.8226815196897,5,1
5050,34,102,22,1,1433.0600482123143,1,0
5051,34,127,8,8,1475.5284259045902,5,1
5052,66,91,23,8,1589.0206451842187,5,1
5053,50,91,17,3,716.3632200748997,1,0
5054,49,42,4,3,1535.5333057262853,5,1
5055,25,80,19,5,1956.9347216742594,5,1
5056,36,24,22,14,1398.2965206521794,5,1
5057,55,140,9,3,836.4224590236155,4,0
5058,20,72,23,14,1434.1377724933946,2,0
5059,22,139,15,5,1802.0854270244242,5,1
5060,30,126,9,8,261.8792796335673,1,0
5061,64,98,24,1,534.2628777915193,5,0
5062,63,110,21,2,1838.995949581166,4,1
5063,48,47,9,2,1892.7346363868317,4,1
5064,33,61,14,12,970.8575586003003,5,0
5065,67,126,23,4,752.2291719895785,3,0
5066,49,57,21,9,569.1497021780433,2,0
5067,39,22,16,2,1000.009324476482,1,0
5068,46,17,24,12,1869.389647424148,1,0
5069,39,139,23,14,303.8702067117887,1,0
5070,60,26,17,11,842.5621239017044,1,0
5071,20,98,13,13,1823.6576746301903,4,1
5072,27,30,9,12,701.4929439377826,2,0
5073,59,92,15,9,1537.3224070518565,5,1
5074,38,73,7,7,781.5732735509986,5,0
5075,33,77,1,10,1610.828723254468,3,0
5076,29,63,1,8,1962.099688164631,5,1
5077,19,65,5,1,778.7049110976802,2,0
5078,58,47,24,13,1690.97181587553,5,1
5079,41,44,9,5,1976.8915655564,4,1
5080,52,90,12,9,1967.7411353074522,5,1
5081,47,29,6,12,870.3733076589494,1,0
5082,47,96,13,4,974.0934354955542,1,0
5083,64,106,8,2,610.286115477789,1,0
5084,52,37,15,6,631.4674336261182,1,0
5085,36,108,6,2,987.4788921513094,4,0
5086,67,59,6,3,405.0345871782959,4,0
5087,25,76,4,14,1423.6909758290803,4,1
5088,43,29,11,8,1074.9355268347333,5,0
5089,66,60,21,3,1796.6453750606981,1,0
5090,57,78,18,2,1622.1119554520292,3,0
5091,24,89,3,6,648.3298701280386,3,0
5092,47,66,3,14,1014.0802229202465,1,1
5093,24,102,12,3,1502.2772806393543,2,0
5094,20,71,21,1,390.43425431939136,5,0
5095,18,97,21,12,68.03747098607879,3,0
5096,53,80,6,14,1705.347529985026,4,1
5097,42,34,21,14,279.4127636984318,2,0
5098,54,47,6,3,1779.3758047526444,4,1
5099,18,86,8,6,1827.6480076428834,2,0
5100,32,39,15,3,924.0973740836287,2,0
5101,54,60,18,9,1614.5295161433935,5,1
5102,30,87,20,7,729.566536476506,4,0
5103,57,112,16,14,1717.237774280935,4,1
5104,25,71,6,5,1650.2403589126002,3,0
5105,22,101,21,2,161.64418745389878,1,0
5106,26,147,17,9,1167.2904728009726,1,0
5107,18,69,9,5,1281.7978126755127,3,0
5108,53,75,19,7,6.71029492299102,2,1
5109,52,103,18,9,1959.9370458649441,3,0
5110,19,22,23,4,816.1023119269181,3,0
5111,57,30,5,9,1037.0996956891302,4,0
5112,40,130,6,1,393.6341391870768,3,0
5113,26,75,12,12,1223.782562146936,2,0
5114,51,29,11,6,1622.186633227321,1,0
5115,63,145,16,2,1173.8552297108577,5,0
5116,31,116,20,8,1577.129916375184,3,0
5117,21,68,17,5,1463.560381632743,3,0
5118,47,28,20,3,479.1273339966404,4,0
5119,48,50,9,2,874.4466180127624,4,0
5120,55,119,1,8,301.51063445063517,3,0
5121,28,96,3,7,88.66207077482848,3,0
5122,52,81,21,9,130.82256575194117,2,0
5123,25,24,23,8,1885.2873600964167,1,0
5124,20,63,9,11,1969.1522309730851,1,0
5125,31,125,22,4,194.4801285594307,5,0
5126,30,79,19,2,673.7109031682371,1,0
5127,62,71,13,14,233.26925691126527,5,0
5128,49,41,23,13,1669.2865026210934,4,1
5129,51,127,14,2,995.112697822362,5,0
5130,62,147,20,2,1244.417203071471,5,1
5131,36,85,19,14,1082.1221771413375,1,0
5132,55,97,23,11,1421.9558997622285,3,0
5133,33,71,7,12,641.6688254175359,4,0
5134,19,134,4,6,279.2992422874145,2,0
5135,57,107,12,7,40.15190544577939,5,0
5136,34,29,23,12,894.1573128087466,5,0
5137,51,125,14,6,1816.1296854389175,5,1
5138,59,115,2,2,614.006743334472,3,0
5139,33,133,1,4,395.93385816556804,2,0
5140,55,90,18,3,1852.4552787629787,1,0
5141,19,34,20,11,215.3700343088319,4,0
5142,19,145,8,13,108.34306166454115,3,0
5143,43,87,3,4,1759.4292840360986,2,0
5144,30,136,6,5,1403.3142169996047,4,1
5145,64,55,22,7,847.0269330841386,1,0
5146,48,144,13,14,1505.9262261526378,4,1
5147,51,37,9,9,1484.172704328317,5,1
5148,56,37,9,11,84.92082370486295,5,0
5149,20,23,20,2,1354.1123900633709,3,0
5150,25,27,9,8,1283.5403930181617,4,1
5151,40,65,15,3,1927.7393771505256,5,1
5152,31,78,13,9,1933.4121072687283,3,0
5153,44,66,22,10,758.7096557730777,3,0
5154,46,52,16,12,1181.7346142169956,3,0
5155,56,114,2,4,287.00796290231557,1,0
5156,56,65,14,3,137.5807692844824,5,0
5157,18,69,6,10,868.3958451565104,5,0
5158,34,123,2,6,1381.314611615846,2,0
5159,58,58,8,10,1137.6834389839653,1,0
5160,47,124,4,13,862.1655597610738,5,0
5161,30,142,21,9,1637.134530815309,5,1
5162,38,119,24,7,1589.8828070065751,2,0
5163,36,24,14,4,1465.224399880134,4,1
5164,36,114,11,3,158.67933506675337,4,0
5165,42,123,24,10,1593.956907651809,1,0
5166,39,122,14,4,1839.2455254094266,3,0
5167,48,108,12,3,123.58696614037834,2,0
5168,34,77,16,12,806.3344206730274,2,0
5169,40,98,6,3,1976.7692019845924,5,1
5170,49,39,20,12,1200.4815226442258,5,1
5171,27,26,1,14,1029.5869172442883,2,0
5172,27,39,12,13,359.00506420014335,3,0
5173,53,25,7,9,1133.145135251669,4,0
5174,25,78,8,4,880.8913046365586,1,0
5175,69,140,9,9,259.24889586239544,4,0
5176,37,64,2,12,931.3436419729783,1,0
5177,49,103,17,10,332.97661382464463,3,0
5178,67,113,20,5,1462.673925343483,2,0
5179,31,130,13,7,1947.4284904565277,3,0
5180,67,110,5,14,941.8062116092638,2,0
5181,45,28,10,5,1266.5748221696526,5,1
5182,63,15,12,1,864.7961719098504,1,0
5183,69,39,17,2,281.2154380457257,5,0
5184,41,86,21,11,1941.25779651862,2,0
5185,32,83,6,5,263.509434847739,1,0
5186,39,147,3,6,227.69548298451366,1,0
5187,47,119,15,7,921.0500186342446,5,0
5188,21,37,7,2,1319.4800952050296,1,0
5189,30,23,6,10,713.071925590918,2,0
5190,40,132,4,9,389.07145928282154,2,0
5191,25,108,19,6,1638.8319192148151,5,1
5192,35,47,5,2,729.3911246160546,3,0
5193,29,144,3,2,392.67034190089487,2,0
5194,48,28,9,3,733.3443306262059,2,0
5195,31,15,6,1,433.035644247368,1,0
5196,51,104,13,9,1041.2982369356193,1,0
5197,35,103,22,14,1338.23732534471,2,0
5198,51,104,20,10,1600.116967512376,5,1
5199,28,28,4,11,458.98625048813244,3,0
5200,58,125,2,4,338.0732413803688,1,0
5201,29,97,4,5,44.108824685964215,1,0
5202,66,86,8,7,460.03509785274906,3,0
5203,32,144,13,1,52.6911782331035,1,0
5204,48,41,10,3,694.2210363596733,5,0
5205,66,88,18,14,295.6577122159231,1,0
5206,46,113,9,3,1161.8917184644297,1,0
5207,43,86,1,2,770.5348851850898,2,1
5208,35,37,13,8,191.70275543616532,5,0
5209,49,82,18,5,802.7335937580053,5,1
5210,39,131,15,1,422.64949135586403,2,0
5211,55,120,2,12,1361.9538159235105,4,1
5212,34,107,11,2,732.0503083176261,3,0
5213,40,79,14,1,298.3248683842164,5,0
5214,41,82,22,6,702.4554561465518,4,0
5215,67,142,15,9,452.63477619072,3,0
5216,25,77,14,11,1592.5791082685803,5,1
5217,58,127,16,7,1966.8182829280656,1,0
5218,23,104,23,5,55.855321114386044,5,0
5219,22,95,15,12,1381.5901739439873,3,0
5220,61,117,19,13,531.5958780788557,4,0
5221,46,130,9,3,137.48524451924246,1,0
5222,45,27,5,12,33.63086262266056,3,0
5223,28,138,5,12,1762.6142900787922,3,0
5224,18,102,11,8,710.4449716452101,5,0
5225,60,25,20,10,1989.1150647207553,2,0
5226,36,29,24,4,887.5424494222735,2,0
5227,26,24,4,9,379.2575147838919,1,0
5228,44,55,20,5,1555.401419202479,3,0
5229,51,87,18,14,1853.3519716527608,4,1
5230,61,66,3,6,1632.1639563971046,1,0
5231,21,142,4,5,1491.6724718849177,1,0
5232,53,42,14,10,672.7258905657411,5,0
5233,35,79,7,12,133.6582759706102,4,0
5234,32,31,8,11,406.59220037737913,3,0
5235,68,109,24,7,896.3864572235651,3,0
5236,30,77,16,7,1912.618740678736,3,0
5237,36,52,20,1,1447.0940884523316,1,0
5238,66,84,15,2,1657.4246751106534,5,1
5239,23,118,7,7,558.2013243284196,1,0
5240,65,67,17,8,1369.226939769739,2,0
5241,29,133,22,4,1725.5640960391029,2,0
5242,68,88,22,6,961.4259722186861,3,0
5243,54,68,22,11,862.6342611603635,5,0
5244,34,34,12,12,1440.2120042963984,3,0
5245,40,93,18,10,1122.023814058269,3,0
5246,43,45,24,3,1986.3763109721176,1,0
5247,46,149,14,7,853.0800874534805,3,0
5248,50,72,15,11,356.0068382633483,3,0
5249,44,119,15,3,946.5104303086941,5,0
5250,42,24,5,11,474.23396122997406,5,0
5251,27,24,16,7,1124.7013724850297,5,0
5252,64,53,5,12,255.96499991370194,3,0
5253,40,51,2,11,1900.202665730626,5,1
5254,38,133,20,12,1720.346648672621,5,1
5255,38,81,9,11,315.3529672321965,4,0
5256,60,57,22,8,348.9238808802843,4,0
5257,30,66,9,3,1027.3151556035928,2,0
5258,54,115,4,2,1546.8983671482417,1,0
5259,50,70,15,12,442.06327465672126,1,0
5260,41,90,11,6,126.63858052126604,5,0
5261,61,82,1,4,1093.3408817823172,2,0
5262,28,120,18,8,1384.7362426335098,2,0
5263,34,139,1,13,492.5091551289704,4,0
5264,21,106,8,14,1480.8367365625231,2,0
5265,64,37,16,2,1901.5343509644943,3,0
5266,42,123,22,4,278.4635131575184,5,0
5267,47,75,18,2,1024.5029852908472,3,0
5268,26,58,22,14,118.39969160975728,1,0
5269,38,30,9,2,417.28870942527755,4,0
5270,37,36,12,2,184.1896101548412,3,0
5271,36,71,19,1,810.993213045004,5,1
5272,36,76,18,4,1642.5594217976416,3,0
5273,29,121,5,2,1156.3752487909537,3,0
5274,54,85,2,9,449.05675014503436,2,0
5275,59,104,7,9,85.02074095596757,4,0
5276,34,86,10,11,1109.0293995970721,1,0
5277,54,84,15,11,269.92944640618913,5,0
5278,65,44,7,7,688.7543845906957,5,0
5279,56,117,5,6,1022.8335565326439,1,0
5280,45,46,15,12,1807.946408693954,5,1
5281,58,100,20,3,168.23753754199038,2,0
5282,52,71,20,14,1338.872146572327,3,0
5283,64,123,15,12,33.09216458223266,2,0
5284,65,23,10,14,1261.6675619587902,2,0
5285,35,45,24,7,1105.3073162145342,2,0
5286,31,85,14,1,1624.673907079685,1,0
5287,52,27,10,9,1065.6666333646363,4,0
5288,61,145,17,4,708.4701164536442,1,1
5289,58,49,21,6,489.28798829981207,1,0
5290,24,35,14,6,175.07323485523565,2,0
5291,58,78,2,11,1071.5522852213803,4,0
5292,30,109,16,3,1777.202243663894,1,0
5293,35,48,13,4,1031.9152654416005,4,0
5294,54,135,9,13,1479.5102006444552,2,0
5295,30,29,7,11,600.3777017440633,1,0
5296,53,134,16,10,899.0210654501617,4,0
5297,48,110,10,3,652.5833908746332,5,0
5298,19,20,24,13,222.9858921530203,1,0
5299,33,123,22,6,836.8922635505924,1,0
5300,26,111,9,1,1529.7530275152467,1,0
5301,26,46,22,8,792.9751240913118,4,0
5302,55,97,23,8,1302.1075483254433,3,0
5303,28,132,7,9,1518.4378906814661,1,0
5304,39,93,16,6,648.8587732965638,5,0
5305,50,92,9,1,1596.0415464129262,5,1
5306,53,121,24,3,681.1568053545707,2,0
5307,62,140,17,1,515.9335856186099,3,0
5308,40,29,20,13,448.7801046809307,3,0
5309,62,148,7,5,403.8087707210544,4,0
5310,62,87,11,3,1475.5625252627265,2,0
5311,51,115,8,14,1775.5809758085506,4,1
5312,26,112,7,2,465.143705999652,2,0
5313,41,40,19,3,175.0543941033271,3,1
5314,25,106,20,9,630.9651176954346,4,0
5315,24,139,12,11,1317.4052416481106,2,1
5316,53,87,7,8,740.1975839909476,3,0
5317,35,137,8,13,1100.6071957263814,3,0
5318,20,67,7,3,1489.8884065220147,1,0
5319,45,92,6,11,819.9146696543218,4,0
5320,23,106,9,2,1999.3911885855337,1,0
5321,61,102,13,5,599.4087741698274,3,0
5322,61,27,7,12,1956.605461985871,4,1
5323,38,57,8,12,410.04418214006233,4,0
5324,45,90,22,13,226.30882781225813,5,0
5325,57,65,17,12,1502.907097063264,2,0
5326,18,33,17,1,1406.10776501914,5,1
5327,53,136,16,4,1623.2828477487164,5,1
5328,38,38,22,8,690.4628913579432,3,0
5329,60,40,2,1,1861.9612694367024,2,0
5330,52,134,8,5,243.3654496042923,5,0
5331,30,96,17,12,65.40281715559668,5,0
5332,66,114,13,4,604.6249507983832,4,0
5333,27,31,18,6,1595.6623044834996,3,0
5334,61,82,24,7,1347.5997030109281,5,1
5335,64,58,22,9,875.2364846241331,2,0
5336,27,75,10,1,516.2259603176992,1,0
5337,63,137,2,11,123.24920960211452,1,0
5338,30,107,2,10,678.3236290027077,3,0
5339,54,88,14,4,922.7394366707255,1,0
5340,55,81,16,6,1375.6125569520545,4,1
5341,41,125,7,10,1293.7140501181298,4,1
5342,19,16,21,7,1894.9530813490965,2,0
5343,39,103,21,7,205.2898585104578,3,0
5344,34,40,24,8,675.9985451438771,3,0
5345,53,113,12,14,965.7482734641121,1,0
5346,31,41,23,10,1343.0381087387086,5,1
5347,27,103,14,8,993.4261244256056,5,0
5348,52,15,4,8,1825.9526727337436,5,1
5349,42,117,4,8,1219.301329471628,2,0
5350,20,145,18,12,84.1324923339744,3,0
5351,64,55,3,8,231.74365828693792,1,0
5352,55,65,1,6,1508.2236451537142,2,0
5353,34,29,17,9,1432.996454210857,4,1
5354,29,22,7,3,311.22651864228175,4,0
5355,69,52,16,6,122.52277882600379,4,0
5356,41,128,5,5,1159.5421216025377,3,0
5357,46,97,19,8,1273.2989698933332,4,1
5358,60,70,7,4,274.9227768381057,5,0
5359,42,117,14,4,949.8705454764265,4,0
5360,53,116,2,13,615.1339005912338,2,0
5361,43,92,3,10,1862.9547630455909,4,1
5362,55,97,17,11,442.30360776186217,5,0
5363,18,44,16,10,1467.8551481770828,4,1
5364,37,19,8,13,1038.6771571219535,1,0
5365,45,133,18,5,27.984418991956556,5,0
5366,33,45,15,11,1036.4121735091724,3,0
5367,64,37,7,13,203.44693908940548,4,0
5368,34,62,9,13,1319.8290806714967,2,0
5369,57,123,6,6,1133.2194431112366,4,0
5370,45,54,18,11,25.802318530281756,2,0
5371,29,20,18,4,413.36219501804766,1,0
5372,44,52,24,2,1553.5689804796853,3,0
5373,59,114,14,12,555.1663655325322,5,0
5374,64,41,14,12,1001.070385320291,5,0
5375,47,83,14,14,627.4372357463216,3,0
5376,58,71,4,2,1843.4460785130923,1,0
5377,51,31,4,12,1075.4711504779511,1,0
5378,54,85,15,3,1393.8661621377616,4,1
5379,23,61,15,2,171.53482887073042,1,0
5380,24,93,18,1,85.47029512784052,4,0
5381,49,124,14,14,522.1602491589261,2,0
5382,49,27,1,8,621.7229130460399,3,0
5383,42,138,10,12,1376.9226796539042,2,0
5384,50,123,20,5,1140.4153529113203,2,0
5385,24,104,10,10,752.2863158352956,2,0
5386,69,100,10,1,1309.9643809351317,2,0
5387,29,106,24,13,331.31366593589286,5,0
5388,33,38,2,9,131.66194115533827,1,0
5389,33,87,8,8,1709.73765917481,3,0
5390,60,18,1,4,1130.0725258964108,3,0
5391,53,127,1,8,1299.9450709066555,2,0
5392,30,60,4,13,617.9482902454004,3,0
5393,24,32,7,12,747.050140686711,4,0
5394,53,57,9,13,169.32305707018656,3,0
5395,64,107,16,10,1714.691434664538,2,0
5396,68,117,5,7,1186.916702907475,3,0
5397,26,138,2,11,171.83718804398157,1,0
5398,49,24,23,11,1610.0365514513762,2,0
5399,28,87,11,7,891.0101621863641,5,0
5400,25,45,18,1,1531.3771935891764,1,0
5401,50,74,19,6,30.17662486785027,3,0
5402,40,145,13,13,62.33569545938467,5,0
5403,42,132,24,4,345.7120027703786,1,0
5404,25,28,11,14,425.77852950065625,4,0
5405,62,16,20,10,1529.0912829687247,1,0
5406,39,38,19,10,1414.8548572131133,5,1
5407,21,78,17,10,1234.0957976640073,4,1
5408,57,114,5,11,1770.293498484261,3,0
5409,20,128,13,12,498.0618233944507,2,0
5410,46,38,20,2,1809.2877832893744,3,0
5411,58,105,1,10,1819.394783184039,2,0
5412,46,40,10,7,871.3482215727936,2,0
5413,51,79,8,9,193.3004698382369,5,0
5414,51,134,24,13,1454.4870168381024,4,1
5415,45,18,8,5,677.1727019309229,4,0
5416,30,15,19,8,1590.8843872862776,1,0
5417,32,64,6,5,331.56211638808725,3,0
5418,40,124,12,14,1081.3326515808587,5,0
5419,61,88,7,7,1018.6070919848307,3,0
5420,43,76,16,7,205.12740868637894,1,0
5421,21,95,9,9,729.8489872169537,1,0
